"subject"	"activity"	"domain"	"sensed"	"direction"	"mean_std"
"22"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.941620221904762
"22"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.913153632142857
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.334126221428571
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	0.132048813464286
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	0.230058772192857
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.116753339559524
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.151299835619048
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.0677978520178571
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.106099613648095
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.528567802619048
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.234023031571429
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.338139776690476
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.473882071666667
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.222431794690476
"22"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.70987053452381
"23"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.957871990555555
"23"	"LAYING"	"time"	"BodyAcc"	"X"	-0.956756363194444
"23"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.976309827361111
"23"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.973223495416667
"23"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.986685651527778
"23"	"LAYING"	"time"	"BodyAccJerk"	"X"	-0.986360446805556
"23"	"LAYING"	"time"	"BodyAccJerk"	"Y"	-0.988611616666667
"23"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.984663476666667
"23"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.957227585972222
"23"	"LAYING"	"time"	"BodyGyro"	"X"	-0.981849400972222
"23"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.959195236388889
"23"	"LAYING"	"time"	"BodyGyro"	"Z"	-0.983920132638889
"23"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.981314831666667
"23"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.985027850416667
"23"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.979427763472222
"23"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.994908984861111
"23"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.957871990555555
"23"	"LAYING"	"time"	"GravityAcc"	"X"	-0.947948758194444
"23"	"LAYING"	"time"	"GravityAcc"	"Y"	-0.982794562916667
"23"	"LAYING"	"time"	"GravityAcc"	"Z"	-0.976780462083333
"23"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.958465695416667
"23"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.952410957638889
"23"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.974304149166667
"23"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.972261283055556
"23"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.986540200694444
"23"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.987840852638889
"23"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.989995616944444
"23"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.985502011944444
"23"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.959025538194444
"23"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.982665212638889
"23"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.954997309583333
"23"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.98531784125
"23"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.98158514125
"23"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.924963263235294
"23"	"SITTING"	"time"	"BodyAcc"	"X"	-0.987607636617647
"23"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.934933559264706
"23"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.905584390323529
"23"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.973668776323529
"23"	"SITTING"	"time"	"BodyAccJerk"	"X"	-0.984561803823529
"23"	"SITTING"	"time"	"BodyAccJerk"	"Y"	-0.978045837794118
"23"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.975978995
"23"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.937006097352941
"23"	"SITTING"	"time"	"BodyGyro"	"X"	-0.980363734264706
"23"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.948109526029412
"23"	"SITTING"	"time"	"BodyGyro"	"Z"	-0.9597186325
"23"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.979226997941177
"23"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.987084633970588
"23"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.980727445294118
"23"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.988130142058824
"23"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.924963263235294
"23"	"SITTING"	"time"	"GravityAcc"	"X"	-0.984536722205882
"23"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.960917426323529
"23"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.923953600294118
"23"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.927090118382353
"23"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.988345258235294
"23"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.930781487205882
"23"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.896125263911765
"23"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.972117016617647
"23"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.986019630441176
"23"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.979564696911765
"23"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.977936447205882
"23"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.938680776617647
"23"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.981523241176471
"23"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.943733421029412
"23"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.961914054264706
"23"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.978499038088235
"23"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.9516698575
"23"	"STANDING"	"time"	"BodyAcc"	"X"	-0.985421519558824
"23"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.9584444925
"23"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.929409745147059
"23"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.974811528235294
"23"	"STANDING"	"time"	"BodyAccJerk"	"X"	-0.983141958970588
"23"	"STANDING"	"time"	"BodyAccJerk"	"Y"	-0.975219983676471
"23"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.973595215441176
"23"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.923796565588235
"23"	"STANDING"	"time"	"BodyGyro"	"X"	-0.942011240294118
"23"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.948074760882353
"23"	"STANDING"	"time"	"BodyGyro"	"Z"	-0.962389689411765
"23"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.972387365294118
"23"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.972770702058824
"23"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.972509523235294
"23"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.984654516470588
"23"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.9516698575
"23"	"STANDING"	"time"	"GravityAcc"	"X"	-0.984610385
"23"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.984818648823529
"23"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.947199734411765
"23"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.955291356470588
"23"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.986333385588235
"23"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.958042411176471
"23"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.926110099117647
"23"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.9750536875
"23"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.984531642205882
"23"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.977157997794118
"23"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.976241315882353
"23"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.924805421470588
"23"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.941698515588235
"23"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.945871186029412
"23"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.9642499225
"23"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.973849691470588
"23"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.209989354570847
"23"	"WALKING"	"time"	"BodyAcc"	"X"	-0.313521773389831
"23"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.119020586510678
"23"	"WALKING"	"time"	"BodyAcc"	"Z"	0.164220685383051
"23"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.0268194363050847
"23"	"WALKING"	"time"	"BodyAccJerk"	"X"	-0.229328122305085
"23"	"WALKING"	"time"	"BodyAccJerk"	"Y"	-0.0805017337711864
"23"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.0293115056033898
"23"	"WALKING"	"time"	"BodyGyro"	"Mag"	0.163346451623729
"23"	"WALKING"	"time"	"BodyGyro"	"X"	-0.494322648644068
"23"	"WALKING"	"time"	"BodyGyro"	"Y"	0.25945722920339
"23"	"WALKING"	"time"	"BodyGyro"	"Z"	-0.209634887972881
"23"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	0.250173204117966
"23"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.363969434576271
"23"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	0.295945926186441
"23"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.374456768135593
"23"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.209989354570847
"23"	"WALKING"	"time"	"GravityAcc"	"X"	-0.977230903898305
"23"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.966550706949153
"23"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.932981341864407
"23"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.407577515762712
"23"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.329807279830508
"23"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.202524061966102
"23"	"WALKING"	"freq"	"BodyAcc"	"Z"	0.1161434407
"23"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.0457372334118644
"23"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.235172990305085
"23"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.0609753095355932
"23"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.00623647528983051
"23"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.061476584759322
"23"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.545051691694915
"23"	"WALKING"	"freq"	"BodyGyro"	"Y"	0.286581518449153
"23"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.287820868152542
"23"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	0.287834616098305
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	0.230363964351852
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.0441392843425926
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	0.10825903416963
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	0.229898742944444
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	0.292087200087037
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	0.198947061775926
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.0883301225796296
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	0.0310157077775926
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	0.0539972903222222
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.416133032777778
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	0.213825552277778
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	-0.208702488240741
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	0.0594908483888889
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.32301569962963
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	0.146650121972222
"23"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.36786963962963
"23"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	0.230363964351852
"23"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	-0.950790837407407
"23"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.93901254962963
"23"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.905888257592593
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.0453930349148148
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	-0.0282962478037037
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	0.0432283686975926
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	0.0947940973814815
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	0.2244805035
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	0.0819587190574074
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.177697841296296
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.09851956305
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.218930425944444
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.482598325037037
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	0.12605231802963
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.305896699222222
"23"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.0398573780185185
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.271893714117647
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	-0.243887818513725
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	0.0448435785868627
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	0.10080118935098
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.362708849411765
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.365398622764706
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.328225031
"23"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.408094020392157
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.366732989313725
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.550664576666667
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.293681861176471
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	-0.0317301153392157
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.551275188627451
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.548318881568627
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.493514122352941
"23"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.543765425882353
"23"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.271893714117647
"23"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	-0.933344481568627
"23"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.910474557058824
"23"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.902065910392157
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.410047643333333
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.234309548019608
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	0.0380597405498039
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	0.104508755759412
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.454324844901961
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.424877553333333
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.380894442941176
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.46895638372549
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.470491576431373
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.590430783921569
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.301619977058824
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.0822521122215686
"23"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.632659461568627
"24"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.969354834166667
"24"	"LAYING"	"time"	"BodyAcc"	"X"	-0.967984021111111
"24"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.983126461944444
"24"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.973566958888889
"24"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.983605927361111
"24"	"LAYING"	"time"	"BodyAccJerk"	"X"	-0.98636543375
"24"	"LAYING"	"time"	"BodyAccJerk"	"Y"	-0.982430495
"24"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.983087366805556
"24"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.957829934722222
"24"	"LAYING"	"time"	"BodyGyro"	"X"	-0.982651720138889
"24"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.960299550972222
"24"	"LAYING"	"time"	"BodyGyro"	"Z"	-0.98170136125
"24"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.978659102222222
"24"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.979865720555556
"24"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.978091312777778
"24"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.992381595972222
"24"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.969354834166667
"24"	"LAYING"	"time"	"GravityAcc"	"X"	-0.960412164305556
"24"	"LAYING"	"time"	"GravityAcc"	"Y"	-0.993454358055556
"24"	"LAYING"	"time"	"GravityAcc"	"Z"	-0.979239668194444
"24"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.971063024027778
"24"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.965167081805556
"24"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.984571808472222
"24"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.973057781805556
"24"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.98328511625
"24"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.988140517777778
"24"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.984124532361111
"24"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.983185637916667
"24"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.961369084583333
"24"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.984713284166667
"24"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.95779294875
"24"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.983602745694445
"24"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.980096981111111
"24"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.963779683235294
"24"	"SITTING"	"time"	"BodyAcc"	"X"	-0.990593766617647
"24"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.956255962058824
"24"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.957056111470588
"24"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.985418456176471
"24"	"SITTING"	"time"	"BodyAccJerk"	"X"	-0.988564382205882
"24"	"SITTING"	"time"	"BodyAccJerk"	"Y"	-0.979573678088235
"24"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.984662946764706
"24"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.969257162647059
"24"	"SITTING"	"time"	"BodyGyro"	"X"	-0.988111648676471
"24"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.977954005147059
"24"	"SITTING"	"time"	"BodyGyro"	"Z"	-0.971277654117647
"24"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.990724530735294
"24"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.991442007794118
"24"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.989780810588235
"24"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.989850160294118
"24"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.963779683235294
"24"	"SITTING"	"time"	"GravityAcc"	"X"	-0.989660149852941
"24"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.971692544705882
"24"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.963406795735294
"24"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.965852262058824
"24"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.991100005441176
"24"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.954998005147059
"24"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.954402697794118
"24"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.98561372
"24"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.9892888075
"24"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.981550132794118
"24"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.986008449264706
"24"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.969105899117647
"24"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.988891551764706
"24"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.976252427794118
"24"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.972851787647059
"24"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.990933058235294
"24"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.94790101173913
"24"	"STANDING"	"time"	"BodyAcc"	"X"	-0.98725587115942
"24"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.936871974347826
"24"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.930283530144928
"24"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.973108343043478
"24"	"STANDING"	"time"	"BodyAccJerk"	"X"	-0.980573836811594
"24"	"STANDING"	"time"	"BodyAccJerk"	"Y"	-0.967745638695652
"24"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.977716354927536
"24"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.95310477884058
"24"	"STANDING"	"time"	"BodyGyro"	"X"	-0.960738660289855
"24"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.967298518695652
"24"	"STANDING"	"time"	"BodyGyro"	"Z"	-0.969958678115942
"24"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.979995718695652
"24"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.975856809130435
"24"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.981983572028985
"24"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.983276883478261
"24"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.94790101173913
"24"	"STANDING"	"time"	"GravityAcc"	"X"	-0.992197591884058
"24"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.968155388695652
"24"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.94618494942029
"24"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.949522556376812
"24"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.988851853478261
"24"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.934454791304348
"24"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.923802467681159
"24"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.973195509565217
"24"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.981721691014493
"24"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.970228184202899
"24"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.979936740869565
"24"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.954407176956522
"24"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.961885695217391
"24"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.965798055507246
"24"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.972688652173913
"24"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.9797551
"24"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.48106401862069
"24"	"WALKING"	"time"	"BodyAcc"	"X"	-0.47076236637931
"24"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.154127498163793
"24"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.288840016206897
"24"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.409824562586207
"24"	"WALKING"	"time"	"BodyAccJerk"	"X"	-0.485863255344828
"24"	"WALKING"	"time"	"BodyAccJerk"	"Y"	-0.302220161206897
"24"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.491189466034483
"24"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.563863212586207
"24"	"WALKING"	"time"	"BodyGyro"	"X"	-0.580597373275862
"24"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.487166280172414
"24"	"WALKING"	"time"	"BodyGyro"	"Z"	-0.396154003275862
"24"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.556022765862069
"24"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.490773455517241
"24"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.514246569655172
"24"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.557968202931034
"24"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.48106401862069
"24"	"WALKING"	"time"	"GravityAcc"	"X"	-0.983132400344828
"24"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.962578844310345
"24"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.962822966551724
"24"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.590265845517241
"24"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.462733639137931
"24"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.182766476862069
