"subject"	"activity"	"domain"	"sensed"	"direction"	"mean"
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	0.269881106779661
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0251979434569492
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.114248610966102
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.488487620508475
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	0.0862310100338983
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.0150816047830508
"24"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.0132353651798305
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.33443583979661
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	0.0883163772152542
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.105932947294915
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	0.0248290702830508
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.658751629152542
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.146800845605424
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0317350582050847
"24"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0498427228983051
"24"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.226402822033898
"24"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	0.906369500508475
"24"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.237498409152542
"24"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.227134869152542
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.322300989322034
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.395790553898305
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.252412541966102
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.312792211016949
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.429800778813559
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.515644617288136
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.527604243559322
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.48339098779661
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.564664994745763
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.503188684915254
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.546620981186441
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.372182912033898
"24"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.64611467
"25"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.56047777609589
"25"	"LAYING"	"time"	"BodyAcc"	"X"	0.250791828613699
"25"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.0188943663671233
"25"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.100428830260274
"25"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.962161355890411
"25"	"LAYING"	"time"	"BodyAccJerk"	"X"	0.0879071687671233
"25"	"LAYING"	"time"	"BodyAccJerk"	"Y"	0.0284619311524658
"25"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.0307179435315068
"25"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.809688545342466
"25"	"LAYING"	"time"	"BodyGyro"	"X"	0.00372723459589041
"25"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.0716401726150685
"25"	"LAYING"	"time"	"BodyGyro"	"Z"	0.139718671465753
"25"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.969783262465753
"25"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.101646999342466
"25"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.0426718870280822
"25"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.0596922147205479
"25"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.56047777609589
"25"	"LAYING"	"time"	"GravityAcc"	"X"	-0.461102531369863
"25"	"LAYING"	"time"	"GravityAcc"	"Y"	0.620658919917808
"25"	"LAYING"	"time"	"GravityAcc"	"Z"	0.526353818315068
"25"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.774481943616438
"25"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.929147371232877
"25"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.78494581909589
"25"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.816197953561644
"25"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.96008314739726
"25"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.972859085753425
"25"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.946802003561644
"25"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.962632674520548
"25"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.910126993561644
"25"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.890517539315068
"25"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.946259639315069
"25"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.924536860547945
"25"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.96825160890411
"25"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.970409337076923
"25"	"SITTING"	"time"	"BodyAcc"	"X"	0.278541482461538
"25"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.0147696808030769
"25"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.109160440476923
"25"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.989545142461538
"25"	"SITTING"	"time"	"BodyAccJerk"	"X"	0.0752087009912308
"25"	"SITTING"	"time"	"BodyAccJerk"	"Y"	0.00485415893230769
"25"	"SITTING"	"time"	"BodyAccJerk"	"Z"	0.00210760835861538
"25"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.966568718615385
"25"	"SITTING"	"time"	"BodyGyro"	"X"	-0.0352052091230769
"25"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.0748002714615385
"25"	"SITTING"	"time"	"BodyGyro"	"Z"	0.0852783892769231
"25"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.99286465
"25"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.0954801379692308
"25"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.0391651423907692
"25"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.0495595643230769
"25"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.970409337076923
"25"	"SITTING"	"time"	"GravityAcc"	"X"	0.865686078153846
"25"	"SITTING"	"time"	"GravityAcc"	"Y"	0.208287142261538
"25"	"SITTING"	"time"	"GravityAcc"	"Z"	0.167140956385077
"25"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.967017992615385
"25"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.991405498153846
"25"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.959117259384615
"25"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.974776131230769
"25"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.987941825538462
"25"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.992478846153846
"25"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.982957002923077
"25"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.986326396461538
"25"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.979350913692308
"25"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.988002552461538
"25"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.983827801076923
"25"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.975805890153846
"25"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.991781701692308
"25"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.972663592162162
"25"	"STANDING"	"time"	"BodyAcc"	"X"	0.278013701621622
"25"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.0163569730274324
"25"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.107352957594595
"25"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.984647071216216
"25"	"STANDING"	"time"	"BodyAccJerk"	"X"	0.0752337295675676
"25"	"STANDING"	"time"	"BodyAccJerk"	"Y"	0.0066321397672973
"25"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.00622808791433784
"25"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.967077442837838
"25"	"STANDING"	"time"	"BodyGyro"	"X"	-0.0247946750959459
"25"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.0698876853378378
"25"	"STANDING"	"time"	"BodyGyro"	"Z"	0.0852685438243243
"25"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.985091991216216
"25"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.100473697756757
"25"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.0418294632148649
"25"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.0556979055540541
"25"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.972663592162162
"25"	"STANDING"	"time"	"GravityAcc"	"X"	0.929794733108108
"25"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.159316786486486
"25"	"STANDING"	"time"	"GravityAcc"	"Z"	0.201182106486486
"25"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.972355393243243
"25"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.990093202837838
"25"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.959846189054054
"25"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.974051231216216
"25"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.982294170810811
"25"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.988404654864865
"25"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.972554452972973
"25"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.984832251216216
"25"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.968972499594595
"25"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.96807852527027
"25"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.97839988527027
"25"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.970456862567568
"25"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.98401783027027
"25"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.40528943
"25"	"WALKING"	"time"	"BodyAcc"	"X"	0.278992759054054
"25"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.0186477624716216
"25"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.108737636297297
"25"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.538291424594595
"25"	"WALKING"	"time"	"BodyAccJerk"	"X"	0.0721720712281081
"25"	"WALKING"	"time"	"BodyAccJerk"	"Y"	0.00351115201418919
"25"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.00335098680675676
"25"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.394362401351351
"25"	"WALKING"	"time"	"BodyGyro"	"X"	-0.0156305378067568
"25"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.0820768065347297
"25"	"WALKING"	"time"	"BodyGyro"	"Z"	0.0867868736891892
"25"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.678466069054054
"25"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.102377269321622
"25"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.0398986518064865
"25"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.0512696224225676
"25"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.40528943
"25"	"WALKING"	"time"	"GravityAcc"	"X"	0.937483114459459
"25"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.127315870743243
"25"	"WALKING"	"time"	"GravityAcc"	"Z"	0.188416273486486
"25"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.566060023108108
"25"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.609038908918919
"25"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.251880271094595
"25"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.533563220540541
"25"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.564591342162162
"25"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.625595376891892
"25"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.43445519972973
"25"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.659286392837838
"25"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.562733252702703
"25"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.411909719594595
"25"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.678750350135135
"25"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.561322950945946
"25"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.770300895540541
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.22010859462069
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	0.291329666206897
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0210170522987931
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	-0.107192376965517
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.50048333137931
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	0.110656929396552
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.0195416626931035
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.0113348791672414
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.216082565601724
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	0.00299112856551724
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.101115076366897
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	0.0980750249310345
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.664713625172414
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.127952445399655
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0415203345874138
"25"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0642078122381035
"25"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.22010859462069
"25"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	0.929627532241379
"25"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.0724270175862069
"25"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	0.21879595837931
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.288154787517241
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	-0.372245192931034
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.196381053741379
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.556097089137931
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.471642111551724
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.525789450689655
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.415699643793103
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.686843959310345
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.485763582068966
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.217799723931034
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.632916352241379
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.410311447586207
"25"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.687034281206897
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.305772199076923
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	0.277995411384615
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0269863524264615
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.126210440292308
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.679160843538462
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	0.0740041435707692
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	0.00925514041553846
"25"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.0116906813498462
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.3186346998
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	0.0556121923307692
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.109437658104615
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	0.0996227385527692
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.777106026615385
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.126481161061538
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.0281452998369231
"25"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.0540452217153846
"25"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.305772199076923
"25"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	0.927693239538462
"25"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.217641282461538
"25"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	0.108230986684615
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.527907561538462
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.521649838769231
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.380150805384615
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.542931828
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.654795110615385
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.668208156461538
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.640849424923077
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.793266971230769
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.567153469846154
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.476144998846154
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.618579913384615
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.575169715692308
"25"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.822403906
"26"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.976785042368421
"26"	"LAYING"	"time"	"BodyAcc"	"X"	0.271645864540789
"26"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.0191895728026316
"26"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.105002540289474
"26"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.989970604210526
"26"	"LAYING"	"time"	"BodyAccJerk"	"X"	0.0866502529210526
"26"	"LAYING"	"time"	"BodyAccJerk"	"Y"	0.0124420033513158
"26"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.00614755098663158
"26"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.951863594736842
"26"	"LAYING"	"time"	"BodyGyro"	"X"	-0.0170656239526316
"26"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.0903229228815789
"26"	"LAYING"	"time"	"BodyGyro"	"Z"	0.152436344328947
"26"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.99219798
"26"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.100368640868421
"26"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.0396682720394737
"26"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.0711533355789474
"26"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.976785042368421
"26"	"LAYING"	"time"	"GravityAcc"	"X"	-0.621309715263158
"26"	"LAYING"	"time"	"GravityAcc"	"Y"	0.803015011578947
"26"	"LAYING"	"time"	"GravityAcc"	"Z"	0.614523405921053
"26"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.969269114078947
"26"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.973262289210526
"26"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.983664034342105
"26"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.984923123552632
"26"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.989138184473684
"26"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.989224043947368
"26"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.987115080789474
"26"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.987308252236842
"26"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.974305179605263
"26"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.988386324868421
"26"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.983127999342105
"26"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.970171219605263
"26"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.990430914078947
"26"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.953079994102564
"26"	"SITTING"	"time"	"BodyAcc"	"X"	0.258243530166667
"26"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.00713364541358974
"26"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.0974448692333333
"26"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.990898435769231
"26"	"SITTING"	"time"	"BodyAccJerk"	"X"	0.0764443226333333
"26"	"SITTING"	"time"	"BodyAccJerk"	"Y"	0.00692238958961538
"26"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.00780237981320513
"26"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.954052945897436
"26"	"SITTING"	"time"	"BodyGyro"	"X"	-0.0370217449628205
"26"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.0840648503320513
"26"	"SITTING"	"time"	"BodyGyro"	"Z"	0.0711109471666667
"26"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.994466446282051
"26"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.095984817
"26"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.0403070205666667
"26"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.0487627204433077
"26"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.953079994102564
"26"	"SITTING"	"time"	"GravityAcc"	"X"	0.782955611794872
"26"	"SITTING"	"time"	"GravityAcc"	"Y"	0.223105562025641
"26"	"SITTING"	"time"	"GravityAcc"	"Z"	0.314387627435897
"26"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.952411043717949
"26"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.982579546025641
"26"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.954299410641026
"26"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.967519149358974
"26"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.989481942820513
"26"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.992025427435897
"26"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.985862886410256
"26"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.987989982948718
"26"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.97646387
"26"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.990144882307692
"26"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.981740793333333
"26"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.970423693717949
"26"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.993985447564103
"26"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.968511694324324
"26"	"STANDING"	"time"	"BodyAcc"	"X"	0.281127035405405
"26"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.0166608306652703
"26"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.110237796416216
"26"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.986985213648649
"26"	"STANDING"	"time"	"BodyAccJerk"	"X"	0.0753578207972973
"26"	"STANDING"	"time"	"BodyAccJerk"	"Y"	0.0081732226404054
"26"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.00219497782824324
"26"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.968673955540541
"26"	"STANDING"	"time"	"BodyGyro"	"X"	-0.0245345837959459
"26"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.0731385762635135
"26"	"STANDING"	"time"	"BodyGyro"	"Z"	0.0776706781351351
"26"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.98854482527027
"26"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.100355997108108
"26"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.0409011992972973
"26"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.0532541948283784
"26"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.968511694324324
"26"	"STANDING"	"time"	"GravityAcc"	"X"	0.965460891621622
"26"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.140315421824324
"26"	"STANDING"	"time"	"GravityAcc"	"Z"	0.0884142682297297
"26"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.970605250405405
"26"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.991993372297297
"26"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.958402317837838
"26"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.97321515527027
"26"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.98287688945946
"26"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.990586982162162
"26"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.976267058648649
"26"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.984563921216216
"26"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.972333108648649
"26"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.969364268513514
"26"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.98388591027027
"26"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.974459323783784
"26"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.985762255540541
"26"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.223399171830508
